HASH,HASH_W_LEADING_ZEROS,API_NAME
0x1b79ffb7,0x1b79ffb7,??HDecimal@blink@@QBE?AV01@ABV01@@Z
0x45d484dd,0x45d484dd,??HDecimal@blink@@QEBA?AV01@AEBV01@@Z
0x4f214bba,0x4f214bba,??KDecimal@blink@@QBE?AV01@ABV01@@Z
0x7edda0,0x007edda0,??KDecimal@blink@@QEBA?AV01@AEBV01@@Z
0xebf4c809,0xebf4c809,??MAwakeTimeDuration@mozilla@@QBE_NABV01@@Z
0xac4b65c8,0xac4b65c8,??MAwakeTimeStamp@mozilla@@QBE_NABV01@@Z
0xa8739212,0xa8739212,??MDecimal@blink@@QBE_NABV01@@Z
0x4451ceb8,0x4451ceb8,??MDecimal@blink@@QEBA_NAEBV01@@Z
0xff2cfd0a,0xff2cfd0a,??NAwakeTimeDuration@mozilla@@QBE_NABV01@@Z
0x4d52d269,0x4d52d269,??NAwakeTimeStamp@mozilla@@QBE_NABV01@@Z
0x7e8f7d93,0x7e8f7d93,??NDecimal@blink@@QBE_NABV01@@Z
0x11169e79,0x11169e79,??NDecimal@blink@@QEBA_NAEBV01@@Z
0x1265320b,0x1265320b,??OAwakeTimeDuration@mozilla@@QBE_NABV01@@Z
0xee5a3f0a,0xee5a3f0a,??OAwakeTimeStamp@mozilla@@QBE_NABV01@@Z
0x54ab6914,0x54ab6914,??ODecimal@blink@@QBE_NABV01@@Z
0xdddb6e3a,0xdddb6e3a,??ODecimal@blink@@QEBA_NAEBV01@@Z
0x259d670c,0x259d670c,??PAwakeTimeDuration@mozilla@@QBE_NABV01@@Z
0x8f61abab,0x8f61abab,??PAwakeTimeStamp@mozilla@@QBE_NABV01@@Z
0x2ac75495,0x2ac75495,??PDecimal@blink@@QBE_NABV01@@Z
0xaaa03dfb,0xaaa03dfb,??PDecimal@blink@@QEBA_NAEBV01@@Z
0x9b1966a8,0x9b1966a8,??RFileHandleDeleter@detail@mozilla@@QAEXUFileHandleHelper@12@@Z
0x2530ca9,0x02530ca9,??RFileHandleDeleter@detail@mozilla@@QEAAXUFileHandleHelper@12@@Z
0x6c6c6b5d,0x6c6c6b5d,??RProfilerBacktraceDestructor@baseprofiler@mozilla@@QAEXPAVProfilerBacktrace@12@@Z
0xac99f403,0xac99f403,??RProfilerBacktraceDestructor@baseprofiler@mozilla@@QEAAXPEAVProfilerBacktrace@12@@Z
0x99418d28,0x99418d28,??XDecimal@blink@@QAEAAV01@ABV01@@Z
0x3b2ed713,0x3b2ed713,??XDecimal@blink@@QEAAAEAV01@AEBV01@@Z
0x85672f1f,0x85672f1f,??YAwakeTimeDuration@mozilla@@QAEXABV01@@Z
0xb694e3ec,0xb694e3ec,??YAwakeTimeStamp@mozilla@@QAEXABVAwakeTimeDuration@1@@Z
0xaa795129,0xaa795129,??YDecimal@blink@@QAEAAV01@ABV01@@Z
0x4080a774,0x4080a774,??YDecimal@blink@@QEAAAEAV01@AEBV01@@Z
0xf4752ce2,0xf4752ce2,??YTimeStampValue@mozilla@@QAEAAV01@_J@Z
0xf7770688,0xf7770688,??YTimeStampValue@mozilla@@QEAAAEAV01@_J@Z
0x85fc4800,0x85fc4800,??ZAwakeTimeDuration@mozilla@@QAEXABV01@@Z
0xcbfb728d,0xcbfb728d,??ZAwakeTimeStamp@mozilla@@QAEXABVAwakeTimeDuration@1@@Z
0xbbb1152a,0xbbb1152a,??ZDecimal@blink@@QAEAAV01@ABV01@@Z
0x45d277d5,0x45d277d5,??ZDecimal@blink@@QEAAAEAV01@AEBV01@@Z
0x957c9983,0x957c9983,??ZTimeStampValue@mozilla@@QAEAAV01@_J@Z
0xf80c1f69,0xf80c1f69,??ZTimeStampValue@mozilla@@QEAAAEAV01@_J@Z
0xc819b2df,0xc819b2df,??_0Decimal@blink@@QAEAAV01@ABV01@@Z
0x2fb5356a,0x2fb5356a,??_0Decimal@blink@@QEAAAEAV01@AEBV01@@Z
0x96101693,0x96101693,??_7SoundTouch@soundtouch@@6B@
0xb17debbc,0xb17debbc,??_7__non_rtti_object@@6B@
0x2130a70c,0x2130a70c,??_7bad_cast@@6B@
0xf59ff210,0xf59ff210,??_7bad_typeid@@6B@
0x9d300d4a,0x9d300d4a,??_7exception@@6B@
0xfea6372,0x0fea6372,??_FDecimal@blink@@QAEXXZ
0x16367593,0x16367593,??_FDecimal@blink@@QEAAXXZ
0xbcd15ba2,0xbcd15ba2,??_FLZ4FrameDecompressionContext@Compression@mozilla@@QAEXXZ
0x5ffc73c3,0x5ffc73c3,??_FLZ4FrameDecompressionContext@Compression@mozilla@@QEAAXXZ
0xa9314b04,0xa9314b04,??_FUniqueJSONStrings@baseprofiler@mozilla@@QAEXXZ
0xd85a4f65,0xd85a4f65,??_FUniqueJSONStrings@baseprofiler@mozilla@@QEAAXXZ
0x87b8a04,0x087b8a04,??_Fbad_cast@@QAEXXZ
0x25b4e648,0x25b4e648,??_Fbad_typeid@@QAEXXZ
0xf4add247,0xf4add247,??_U@YAPAXI@Z
0xa8f9b88e,0xa8f9b88e,??_U@YAPAXIABUnothrow_t@std@@@Z
0xc64bb17,0x0c64bb17,??_V@YAXPAX@Z
0xd04db55e,0xd04db55e,??_V@YAXPAXABUnothrow_t@std@@@Z
0x98fc4140,0x98fc4140,??_V@YAXPAXI@Z
