HASH,HASH_W_LEADING_ZEROS,API_NAME
0x9d9872f4,0x9d9872f4,CreateSymbolicLinkA
0xb8a092dd,0xb8a092dd,CreateSymbolicLinkTransactedA
0xb8a092f3,0xb8a092f3,CreateSymbolicLinkTransactedW
0x9d98730a,0x9d98730a,CreateSymbolicLinkW
0x23b85a93,0x23b85a93,CreateSystemThreads
0x8efd4967,0x8efd4967,CreateTapePartition
0x5ca88c7b,0x5ca88c7b,CreateThread
0x5effa355,0x5effa355,CreateThreadpool
0x3e68800a,0x3e68800a,CreateThreadpoolCleanupGroup
0x1d75d66d,0x1d75d66d,CreateThreadpoolIo
0x9baf7bb6,0x9baf7bb6,CreateThreadpoolTimer
0x524ca56a,0x524ca56a,CreateThreadpoolWait
0x524ce218,0x524ce218,CreateThreadpoolWork
0x5c856129,0x5c856129,CreateTimerQueue
0xa1d8fe0a,0xa1d8fe0a,CreateTimerQueueTimer
0x1dbc9b6,0x01dbc9b6,CreateToolbar
0xe7f51893,0xe7f51893,CreateToolbarEx
0x1de039bf,0x1de039bf,CreateToolhelp32Snapshot
0x1e6cd5b4,0x1e6cd5b4,CreateTraceInstanceId
0x5b1ae669,0x5b1ae669,CreateTransaction
0xb7a29d24,0xb7a29d24,CreateTransactionManager
0x8a260481,0x8a260481,CreateUpDownControl
0x77c8802e,0x77c8802e,CreateUrlCacheContainerA
0x77c88044,0x77c88044,CreateUrlCacheContainerW
0x91293b5d,0x91293b5d,CreateUrlCacheEntryA
0x8065a770,0x8065a770,CreateUrlCacheEntryExW
0x91293b73,0x91293b73,CreateUrlCacheEntryW
0xed469537,0xed469537,CreateUrlCacheGroup
0x156860ee,0x156860ee,CreateWaitableTimerA
0x1104752b,0x1104752b,CreateWaitableTimerExA
0x11047541,0x11047541,CreateWaitableTimerExW
0x15686104,0x15686104,CreateWaitableTimerW
0xe9ba3c04,0xe9ba3c04,CreateWellKnownSid
0x5d328259,0x5d328259,CreateWindowExA
0x5d32826f,0x5d32826f,CreateWindowExW
0x85733c3e,0x85733c3e,CreateWindowStationA
0x85733c54,0x85733c54,CreateWindowStationW
0x46c1e271,0x46c1e271,CredBackupCredentials
0xceb6af01,0xceb6af01,CredDeleteA
0xceb6af17,0xceb6af17,CredDeleteW
0xd7edb411,0xd7edb411,CredEncryptAndMarshalBinaryBlob
0xeb7b2b74,0xeb7b2b74,CredEnumerateA
0xeb7b2b8a,0xeb7b2b8a,CredEnumerateW
0x2f8a7b78,0x2f8a7b78,CredFindBestCredentialA
0x2f8a7b8e,0x2f8a7b8e,CredFindBestCredentialW
0x130610cf,0x130610cf,CredFree
0x14e3f2e6,0x14e3f2e6,CredGetSessionTypes
0xd2f73381,0xd2f73381,CredGetTargetInfoA
0xd2f73397,0xd2f73397,CredGetTargetInfoW
0x3c117796,0x3c117796,CredIsMarshaledCredentialA
0x3c1177ac,0x3c1177ac,CredIsMarshaledCredentialW
0xa328bfb4,0xa328bfb4,CredIsProtectedA
0xa328bfca,0xa328bfca,CredIsProtectedW
0xd82ea571,0xd82ea571,CredMarshalCredentialA
0xd82ea587,0xd82ea587,CredMarshalCredentialW
0x9c627ba8,0x9c627ba8,CredMarshalTargetInfo
0xa5a52627,0xa5a52627,CredProfileLoaded
0xbf4b336a,0xbf4b336a,CredProfileUnloaded
0xa95e4d8f,0xa95e4d8f,CredProtectA
0xa95e4da5,0xa95e4da5,CredProtectW
0x749a1eea,0x749a1eea,CredReadA
0x798b7391,0x798b7391,CredReadByTokenHandle
0x4f2a0af0,0x4f2a0af0,CredReadDomainCredentialsA
0x4f2a0b06,0x4f2a0b06,CredReadDomainCredentialsW
0x749a1f00,0x749a1f00,CredReadW
0x487e346,0x0487e346,CredRenameA
0x487e35c,0x0487e35c,CredRenameW
0x6eb133f,0x06eb133f,CredRestoreCredentials
0x28d9ef4,0x028d9ef4,CredUnmarshalCredentialA
0x28d9f0a,0x028d9f0a,CredUnmarshalCredentialW
0xcc36d0cb,0xcc36d0cb,CredUnmarshalTargetInfo
0x2737f752,0x2737f752,CredUnprotectA
0x2737f768,0x2737f768,CredUnprotectW
0x1477b1d9,0x1477b1d9,CredWriteA
0x2ac7b9bf,0x2ac7b9bf,CredWriteDomainCredentialsA
0x2ac7b9d5,0x2ac7b9d5,CredWriteDomainCredentialsW
0x1477b1ef,0x1477b1ef,CredWriteW
0xb85e4459,0xb85e4459,CredpConvertCredential
0x42905076,0x42905076,CredpConvertOneCredentialSize
0x276a00d1,0x276a00d1,CredpConvertTargetInfo
0xf96193dc,0xf96193dc,CredpDecodeCredential
0xc3199586,0xc3199586,CredpEncodeCredential
0xcdbefe51,0xcdbefe51,CredpEncodeSecret
0xae66206f,0xae66206f,CriticalSection
0x5485d46,0x05485d46,CriticalSectionOnCompletion
0x41957652,0x41957652,CryptAcquireCertificatePrivateKey
0xac091671,0xac091671,CryptAcquireContextA
0xac091685,0xac091685,CryptAcquireContextU
0xac091687,0xac091687,CryptAcquireContextW
0x3fc905a1,0x3fc905a1,CryptBinaryToStringA
0x3fc905b7,0x3fc905b7,CryptBinaryToStringW
0xbfa7f3f1,0xbfa7f3f1,CryptCATAdminAcquireContext
0xb4a67243,0xb4a67243,CryptCATAdminAcquireContext2
0xf2007126,0xf2007126,CryptCATAdminAddCatalog
0xcd947919,0xcd947919,CryptCATAdminCalcHashFromFileHandle
0xe317290a,0xe317290a,CryptCATAdminEnumCatalogFromHash
0xb50732ee,0xb50732ee,CryptCATAdminPauseServiceForBackup
0xdc61bac3,0xdc61bac3,CryptCATAdminReleaseCatalogContext
0x57459ba8,0x57459ba8,CryptCATAdminReleaseContext
0x6018f00b,0x6018f00b,CryptCATAdminRemoveCatalog
0xa12889aa,0xa12889aa,CryptCATAdminResolveCatalogPath
0xfc19797c,0xfc19797c,CryptCATCDFClose
0x3efdda62,0x3efdda62,CryptCATCDFEnumAttributes
0xfa728607,0xfa728607,CryptCATCDFEnumAttributesWithCDFTag
0x8574dc7a,0x8574dc7a,CryptCATCDFEnumCatAttributes
0x7b031a46,0x7b031a46,CryptCATCDFEnumMembers
0x380392aa,0x380392aa,CryptCATCDFEnumMembersByCDFTag
0x4732ee87,0x4732ee87,CryptCATCDFEnumMembersByCDFTagEx
0x45b9d678,0x45b9d678,CryptCATCDFOpen
0x93988f19,0x93988f19,CryptCATCatalogInfoFromContext
0x505065ef,0x505065ef,CryptCATClose
0xf7a6121a,0xf7a6121a,CryptCATEnumerateAttr
0x155ca7b2,0x155ca7b2,CryptCATEnumerateCatAttr
0x945d6b57,0x945d6b57,CryptCATEnumerateMember
0x981b2640,0x981b2640,CryptCATGetAttrInfo
0xfd58bd98,0xfd58bd98,CryptCATGetCatAttrInfo
0x64ca3c7d,0x64ca3c7d,CryptCATGetMemberInfo
0x324f07e6,0x324f07e6,CryptCATHandleFromStore
0x19bb808b,0x19bb808b,CryptCATOpen
0x9ddb7bd0,0x9ddb7bd0,CryptCATPersistStore
0x89069799,0x89069799,CryptCATPutAttrInfo
0x88b5c51,0x088b5c51,CryptCATPutCatAttrInfo
0x3e576816,0x3e576816,CryptCATPutMemberInfo
0xc7571526,0xc7571526,CryptCATStoreFromHandle
0xe613a8e6,0xe613a8e6,CryptCATVerifyMember
0xcc2e9c21,0xcc2e9c21,CryptCloseAsyncHandle
0x537282c,0x0537282c,CryptContextAddRef
0x7fbd1d3f,0x7fbd1d3f,CryptCreateAsyncHandle
0xb9623a59,0xb9623a59,CryptCreateHash
0x39770d4a,0x39770d4a,CryptDecodeMessage
0xa915615c,0xa915615c,CryptDecodeObject
0x43f331b9,0x43f331b9,CryptDecodeObjectEx
0xbbd23c7c,0xbbd23c7c,CryptDecrypt
0xe040c0db,0xe040c0db,CryptDecryptAndVerifyMessageSignature
0xf498e261,0xf498e261,CryptDecryptMessage
0x66c17a89,0x66c17a89,CryptDeriveKey
0x9ef5a40f,0x9ef5a40f,CryptDestroyHash
0x716c5814,0x716c5814,CryptDestroyKey
0x95a22640,0x95a22640,CryptDuplicateHash
0x488d825,0x0488d825,CryptDuplicateKey
0x8a4b1e06,0x8a4b1e06,CryptEncodeObject
0x498ac0e3,0x498ac0e3,CryptEncodeObjectEx
0x1dcae6e6,0x1dcae6e6,CryptEncrypt
0xfa30718b,0xfa30718b,CryptEncryptMessage
0xd71b8e58,0xd71b8e58,CryptEnumOIDFunction
0xd944dc5e,0xd944dc5e,CryptEnumOIDInfo
0xff3e817,0x0ff3e817,CryptEnumProviderTypesA
0xff3e82d,0x0ff3e82d,CryptEnumProviderTypesW
0xd2cd7db5,0xd2cd7db5,CryptEnumProvidersA
0xd2cd7dc9,0xd2cd7dc9,CryptEnumProvidersU
0xd2cd7dcb,0xd2cd7dcb,CryptEnumProvidersW
0xd7eb0a2c,0xd7eb0a2c,CryptExportKey
0x7f21a30c,0x7f21a30c,CryptExportPKCS8
0x8000a677,0x8000a677,CryptExportPublicKeyInfo
0x82c42994,0x82c42994,CryptExportPublicKeyInfoEx
0xc23bf861,0xc23bf861,CryptFindCertificateKeyProvInfo
0xd094d9da,0xd094d9da,CryptFindLocalizedName
0xccb5290a,0xccb5290a,CryptFindOIDInfo
0x5224e041,0x5224e041,CryptFormatObject
0xf2a364b,0x0f2a364b,CryptFreeOIDFunctionAddress
0x23fbb4a4,0x23fbb4a4,CryptGenKey
0x59308c7c,0x59308c7c,CryptGenRandom
0x7659f290,0x7659f290,CryptGetAsyncParam
0xc14cd7fa,0xc14cd7fa,CryptGetDefaultOIDDllList
0x3eb30b6e,0x3eb30b6e,CryptGetDefaultOIDFunctionAddress
0xf9246a72,0xf9246a72,CryptGetDefaultProviderA
0xf9246a88,0xf9246a88,CryptGetDefaultProviderW
0x6b9e3fb6,0x6b9e3fb6,CryptGetHashParam
0xf8c3ac1b,0xf8c3ac1b,CryptGetKeyParam
0xcc793a3c,0xcc793a3c,CryptGetMessageCertificates
0x90629f37,0x90629f37,CryptGetMessageSignerCount
0xb975a049,0xb975a049,CryptGetOIDFunctionAddress
0x2b41f420,0x2b41f420,CryptGetOIDFunctionValue
0xaca03079,0xaca03079,CryptGetProvParam
0x191ce1e9,0x191ce1e9,CryptGetUserKey
0x102ef4c8,0x102ef4c8,CryptHashCertificate
0x160d8dfa,0x160d8dfa,CryptHashCertificate2
0xd7b871ff,0xd7b871ff,CryptHashData
0x5954db8a,0x5954db8a,CryptHashMessage
0xb4d55af9,0xb4d55af9,CryptHashPublicKeyInfo
0x6cb65312,0x6cb65312,CryptHashSessionKey
0x5b92e9e9,0x5b92e9e9,CryptHashToBeSigned
0x8308a885,0x8308a885,CryptImportKey
0x68203ba5,0x68203ba5,CryptImportPKCS8
0x876c810,0x0876c810,CryptImportPublicKeyInfo
0x149156d,0x0149156d,CryptImportPublicKeyInfoEx
0x2a6bc33f,0x2a6bc33f,CryptImportPublicKeyInfoEx2
0x30194023,0x30194023,CryptInitOIDFunctionSet
0xe36b7e20,0xe36b7e20,CryptInstallOIDFunctionAddress
0x3acb37ed,0x3acb37ed,CryptLoadSip
0x983ffb4b,0x983ffb4b,CryptMemAlloc
0x713b1462,0x713b1462,CryptMemFree
0xb3ad68c2,0xb3ad68c2,CryptMemRealloc
0x21101d6a,0x21101d6a,CryptMsgCalculateEncodedLength
0xc014985e,0xc014985e,CryptMsgClose
0x1e8a5ba9,0x1e8a5ba9,CryptMsgControl
0xf75c7419,0xf75c7419,CryptMsgCountersign
0x4607a1eb,0x4607a1eb,CryptMsgCountersignEncoded
0x6f38fc23,0x6f38fc23,CryptMsgDuplicate
0x9aef969d,0x9aef969d,CryptMsgEncodeAndSignCTL
0x39142018,0x39142018,CryptMsgGetAndVerifySigner
0xaa80ffb9,0xaa80ffb9,CryptMsgGetParam
0x8044f141,0x8044f141,CryptMsgOpenToDecode
0x833cf66b,0x833cf66b,CryptMsgOpenToEncode
0xdfac729c,0xdfac729c,CryptMsgSignCTL
0xece68f0b,0xece68f0b,CryptMsgUpdate
0x7a6676e1,0x7a6676e1,CryptMsgVerifyCountersignatureEncoded
0xaddfbc7e,0xaddfbc7e,CryptMsgVerifyCountersignatureEncodedEx
0x3cd6147c,0x3cd6147c,CryptProtectData
0xdff0673b,0xdff0673b,CryptProtectMemory
0x3ca7280e,0x3ca7280e,CryptQueryObject
0xd4e57acd,0xd4e57acd,CryptRegisterDefaultOIDFunction
0x9795a3a8,0x9795a3a8,CryptRegisterOIDFunction
0x39e8c9ae,0x39e8c9ae,CryptRegisterOIDInfo
0x5ec4b7e7,0x5ec4b7e7,CryptReleaseContext
0xc9e2ae21,0xc9e2ae21,CryptSIPAddProvider
0xfa0260d,0x0fa0260d,CryptSIPCreateIndirectData
0xfd5f6159,0xfd5f6159,CryptSIPGetInfo
0x5faf2319,0x5faf2319,CryptSIPGetRegWorkingFlags
0x23268d48,0x23268d48,CryptSIPGetSignedDataMsg
0xfbbe85ad,0xfbbe85ad,CryptSIPLoad
0xc57bbe41,0xc57bbe41,CryptSIPPutSignedDataMsg
0xd4b6a9c6,0xd4b6a9c6,CryptSIPRemoveProvider
0x4908acf6,0x4908acf6,CryptSIPRemoveSignedDataMsg
0xb2d972c,0x0b2d972c,CryptSIPRetrieveSubjectGuid
0x729cc02e,0x729cc02e,CryptSIPRetrieveSubjectGuidForCatalogFile
0xf50c262e,0xf50c262e,CryptSIPVerifyIndirectData
0x2ece649c,0x2ece649c,CryptSetAsyncParam
0xb706a042,0xb706a042,CryptSetHashParam
0xd8550b3e,0xd8550b3e,CryptSetKeyIdentifierProperty
0x391c2b27,0x391c2b27,CryptSetKeyParam
0x757ebf2c,0x757ebf2c,CryptSetOIDFunctionValue
0xf8089105,0xf8089105,CryptSetProvParam
0xf9ce6579,0xf9ce6579,CryptSetProviderA
0xa6fdc876,0xa6fdc876,CryptSetProviderExA
0xa6fdc88c,0xa6fdc88c,CryptSetProviderExW
0xf9ce658d,0xf9ce658d,CryptSetProviderU
0xf9ce658f,0xf9ce658f,CryptSetProviderW
0x6731a816,0x6731a816,CryptSignAndEncodeCertificate
0xd3993eaf,0xd3993eaf,CryptSignAndEncryptMessage
0x5b823755,0x5b823755,CryptSignCertificate
0xa4baad97,0xa4baad97,CryptSignHashA
0xa4baadab,0xa4baadab,CryptSignHashU
0xa4baadad,0xa4baadad,CryptSignHashW
0x485adf97,0x485adf97,CryptSignMessage
0xf8c44dbc,0xf8c44dbc,CryptSignMessageWithKey
0xd39c57a1,0xd39c57a1,CryptStringToBinaryA
0xd39c57b7,0xd39c57b7,CryptStringToBinaryW
0x1521e85f,0x1521e85f,CryptUnprotectData
0xfa80bfde,0xfa80bfde,CryptUnprotectMemory
0x67298450,0x67298450,CryptUnregisterDefaultOIDFunction
0x665caa8b,0x665caa8b,CryptUnregisterOIDFunction
0x39f1d711,0x39f1d711,CryptUnregisterOIDInfo
0x460c9deb,0x460c9deb,CryptVerifyCertificateSignature
0xfbabce08,0xfbabce08,CryptVerifyCertificateSignatureEx
0x101cce71,0x101cce71,CryptVerifyDetachedMessageHash
0xecacff7f,0xecacff7f,CryptVerifyDetachedMessageSignature
0x5b209f,0x005b209f,CryptVerifyMessageHash
0x65fbde6d,0x65fbde6d,CryptVerifyMessageSignature
0x52a37fd2,0x52a37fd2,CryptVerifyMessageSignatureWithKey
0x7df92d69,0x7df92d69,CryptVerifySignatureA
0x7df92d7d,0x7df92d7d,CryptVerifySignatureU
0x7df92d7f,0x7df92d7f,CryptVerifySignatureW
0x81038aaa,0x81038aaa,CsrAllocateCaptureBuffer
0x12afc162,0x12afc162,CsrAllocateMessagePointer
0x93eeff68,0x93eeff68,CsrBroadcastSystemMessageExW
0x61cd926a,0x61cd926a,CsrCaptureMessageBuffer
0x735a1a88,0x735a1a88,CsrCaptureMessageMultiUnicodeStringsInPlace
0x8969cf07,0x8969cf07,CsrCaptureMessageString
0xdd834cd2,0xdd834cd2,CsrCaptureTimeout
0x6c5c9489,0x6c5c9489,CsrClientCallServer
0xe098a4ba,0xe098a4ba,CsrClientConnectToServer
0xedb84747,0xedb84747,CsrFreeCaptureBuffer
0x7c96ae03,0x7c96ae03,CsrGetProcessId
0xb05127d7,0xb05127d7,CsrIdentifyAlertableThread
0x31dd4f7b,0x31dd4f7b,CsrSetPriorityClass
0x79ed05b0,0x79ed05b0,CsrVerifyRegion
0x70da06ea,0x70da06ea,CtrlRoutine
0x41a94bb6,0x41a94bb6,CtxInitUser32
0x7a3ae8fc,0x7a3ae8fc,D2D1ComputeMaximumScaleFactor
0x4d825e46,0x4d825e46,D2D1ConvertColorSpace
0x25a05b1e,0x25a05b1e,D2D1CreateDevice
0xd87552a3,0xd87552a3,D2D1CreateDeviceContext
0x68fa01a6,0x68fa01a6,D2D1CreateFactory
0x89f8024,0x089f8024,D2D1GetGradientMeshInteriorPointsFromCoonsPatch
0xb621d27,0x0b621d27,D2D1InvertMatrix
0x5a03dbf,0x05a03dbf,D2D1IsMatrixInvertible
0xf589cfc,0x0f589cfc,D2D1MakeRotateMatrix
0x8f537e7,0x08f537e7,D2D1MakeSkewMatrix
0x2519e729,0x2519e729,D2D1SinCos
0x2a2fd91d,0x2a2fd91d,D2D1Tan
0x51ed836d,0x51ed836d,D2D1Vec3Length
0x42d68a5b,0x42d68a5b,D2DTkCreateAlgorithmFactory
0x2c795aac,0x2c795aac,D2DTkCreateOn12Device
0x694b12ee,0x694b12ee,D3D10CompileEffectFromMemory
0x2df9a86b,0x2df9a86b,D3D10CompileShader
0xe0a7459e,0xe0a7459e,D3D10CreateBlob
0xabbecc6f,0xabbecc6f,D3D10CreateDevice
0x7a43b2a0,0x7a43b2a0,D3D10CreateDeviceAndSwapChain
0x1faf92b9,0x1faf92b9,D3D10CreateEffectFromMemory
0x50608e73,0x50608e73,D3D10CreateEffectPoolFromMemory
0xcdcec7ab,0xcdcec7ab,D3D10CreateStateBlock
0x55b1ec84,0x55b1ec84,D3D10DisassembleEffect
0x767b946e,0x767b946e,D3D10DisassembleShader
0x71aa5aff,0x71aa5aff,D3D10GetGeometryShaderProfile
0x431704b0,0x431704b0,D3D10GetInputAndOutputSignatureBlob
0x7da7c5ec,0x7da7c5ec,D3D10GetInputSignatureBlob
0xc428a70d,0xc428a70d,D3D10GetOutputSignatureBlob
0xd5b48075,0xd5b48075,D3D10GetPixelShaderProfile
0x155decd5,0x155decd5,D3D10GetShaderDebugInfo
0x6da358f1,0x6da358f1,D3D10GetVersion
0xdcecde71,0xdcecde71,D3D10GetVertexShaderProfile
0x7c7d5ba8,0x7c7d5ba8,D3D10PreprocessShader
0x97bda747,0x97bda747,D3D10ReflectShader
0x5e5433a0,0x5e5433a0,D3D10RegisterLayers
0x42f641ee,0x42f641ee,D3D10StateBlockMaskDifference
0xb9fe1670,0xb9fe1670,D3D10StateBlockMaskDisableAll
0x9fd987cb,0x9fd987cb,D3D10StateBlockMaskDisableCapture
0x6b046cc3,0x6b046cc3,D3D10StateBlockMaskEnableAll
0x7df8cf9e,0x7df8cf9e,D3D10StateBlockMaskEnableCapture
0xb257aa21,0xb257aa21,D3D10StateBlockMaskGetSetting
0xfafd0554,0xfafd0554,D3D10StateBlockMaskIntersect
0x5ea988ec,0x5ea988ec,D3D10StateBlockMaskUnion
0x7cf15619,0x7cf15619,D3D11CoreCreateDevice
0x55e8625f,0x55e8625f,D3D11CoreCreateLayeredDevice
0xbcba7766,0xbcba7766,D3D11CoreGetLayeredDeviceSize
0x464fcfca,0x464fcfca,D3D11CoreRegisterLayers
0xfb1dd5f0,0xfb1dd5f0,D3D11CreateDevice
0x265c05a1,0x265c05a1,D3D11CreateDeviceAndSwapChain
0x90250c35,0x90250c35,D3D11CreateDeviceForD3D12
0x90ea2850,0x90ea2850,D3D11On12CreateDevice
0x24d1d940,0x24d1d940,D3D12CoreCreateLayeredDevice
0x68d2ca67,0x68d2ca67,D3D12CoreGetLayeredDeviceSize
0xf72a360b,0xf72a360b,D3D12CoreRegisterLayers
0x4a7cdf71,0x4a7cdf71,D3D12CreateDevice
0xdcc775da,0xdcc775da,D3D12CreateRootSignatureDeserializer
0x6720bb89,0x6720bb89,D3D12CreateVersionedRootSignatureDeserializer
0xc5bb75a1,0xc5bb75a1,D3D12EnableExperimentalFeatures
0x934cb3a5,0x934cb3a5,D3D12GetDebugInterface
0x98d288eb,0x98d288eb,D3D12SerializeRootSignature
0x244e0a9a,0x244e0a9a,D3D12SerializeVersionedRootSignature
0x410a4e8c,0x410a4e8c,D3DKMTCheckVidPnExclusiveOwnership
0x36a6356d,0x36a6356d,D3DKMTCloseAdapter
0xaa94b8b0,0xaa94b8b0,D3DKMTCreateAllocation
0xf3928d4f,0xf3928d4f,D3DKMTCreateContext
0xf118b93e,0xf118b93e,D3DKMTCreateDCFromMemory
0x5e5b44fa,0x5e5b44fa,D3DKMTCreateDevice
0xbe5e1f13,0xbe5e1f13,D3DKMTCreateSynchronizationObject
0xe891ad86,0xe891ad86,D3DKMTDestroyAllocation
0x4e19c1e5,0x4e19c1e5,D3DKMTDestroyContext
0xa2263b94,0xa2263b94,D3DKMTDestroyDCFromMemory
0x87e33ed0,0x87e33ed0,D3DKMTDestroyDevice
0xa74aa229,0xa74aa229,D3DKMTDestroySynchronizationObject
0xf6d8cfc7,0xf6d8cfc7,D3DKMTEscape
0x267ff423,0x267ff423,D3DKMTGetContextSchedulingPriority
0xec3794e7,0xec3794e7,D3DKMTGetDeviceState
0x8d2bded,0x08d2bded,D3DKMTGetDisplayModeList
0xcec8c9c0,0xcec8c9c0,D3DKMTGetMultisampleMethodList
0xdc954694,0xdc954694,D3DKMTGetRuntimeData
0x87bb69d,0x087bb69d,D3DKMTGetSharedPrimaryHandle
0x5b73a21f,0x5b73a21f,D3DKMTLock
0x27d902e8,0x27d902e8,D3DKMTOpenAdapterFromGdiDisplayName
0x4fffce0c,0x4fffce0c,D3DKMTOpenAdapterFromHdc
0x96f4b6b0,0x96f4b6b0,D3DKMTOpenResource
0x1e8c1ef7,0x1e8c1ef7,D3DKMTPresent
0x7c23fcf9,0x7c23fcf9,D3DKMTQueryAdapterInfo
0xa1e04e78,0xa1e04e78,D3DKMTQueryAllocationResidency
0x4e4b56c0,0x4e4b56c0,D3DKMTQueryResourceInfo
0x69b60257,0x69b60257,D3DKMTQueryStatistics
0x14349c76,0x14349c76,D3DKMTRender
0x7e575eaa,0x7e575eaa,D3DKMTSetAllocationPriority
0x45cfecaf,0x45cfecaf,D3DKMTSetContextSchedulingPriority
0x89ce063d,0x89ce063d,D3DKMTSetDisplayMode
0x84488ee8,0x84488ee8,D3DKMTSetDisplayPrivateDriverFormat
0x4e0d4855,0x4e0d4855,D3DKMTSetGammaRamp
0xa785d72a,0xa785d72a,D3DKMTSetQueuedLimit
0x7e654fdf,0x7e654fdf,D3DKMTSetVidPnSourceOwner
0x6e7e387d,0x6e7e387d,D3DKMTSignalSynchronizationObject
0x1bd608a2,0x1bd608a2,D3DKMTUnlock
0x80c8c0fb,0x80c8c0fb,D3DKMTWaitForSynchronizationObject
0xd511bf16,0xd511bf16,D3DKMTWaitForVerticalBlankEvent
0x9bbfc8dd,0x9bbfc8dd,D3DPERF_BeginEvent
0x52918f0f,0x52918f0f,D3DPERF_EndEvent
0x2f91937a,0x2f91937a,D3DPERF_GetStatus
0xd9cecb8,0x0d9cecb8,D3DPERF_QueryRepeatFrame
0x96194444,0x96194444,D3DPERF_SetMarker
0x1656ea6e,0x1656ea6e,D3DPERF_SetOptions
0xa2056206,0xa2056206,D3DPERF_SetRegion
0xae899ab4,0xae899ab4,D3DParseUnknownCommand
0x1857862,0x01857862,D3DPerformance_BeginEvent
0x89ab9954,0x89ab9954,D3DPerformance_EndEvent
0x49ece65f,0x49ece65f,D3DPerformance_GetStatus
0xb0749729,0xb0749729,D3DPerformance_SetMarker
0xad486a1f,0xad486a1f,DAD_AutoScroll
0xb71946d0,0xb71946d0,DAD_DragEnterEx
0x9a422102,0x9a422102,DAD_DragEnterEx2
0xb52eb222,0xb52eb222,DAD_DragLeave
0x5311a7ac,0x5311a7ac,DAD_DragMove
0x91220664,0x91220664,DAD_SetDragImage
0xb3237ef9,0xb3237ef9,DAD_ShowDragImage
0xba216136,0xba216136,DCIBeginAccess
0x20a55ca0,0x20a55ca0,DCICloseProvider
0xe9baaece,0xe9baaece,DCICreateOffscreen
0x859c97f5,0x859c97f5,DCICreateOverlay
0xc987a9b7,0xc987a9b7,DCICreatePrimary
0x5feef589,0x5feef589,DCIDestroy
0x523cf12d,0x523cf12d,DCIDraw
0xdf987768,0xdf987768,DCIEndAccess
0x523d6f14,0x523d6f14,DCIEnum
0x9d847a7c,0x9d847a7c,DCIOpenProvider
0x320e20af,0x320e20af,DCISetClipList
0x1aef528d,0x1aef528d,DCISetDestination
0x64c62ceb,0x64c62ceb,DCISetSrcDestClip
0x8deeadf9,0x8deeadf9,DDGetAttachedSurfaceLcl
0xe2a1291d,0xe2a1291d,DDInternalLock
0x24814720,0x24814720,DDInternalUnlock
0xc6e42c24,0xc6e42c24,DER_AsciiToTime
0xb3411221,0xb3411221,DER_AsciiToTime_Util
0xc848e027,0xc848e027,DER_DecodeTimeChoice
0x1ab5c004,0x1ab5c004,DER_DecodeTimeChoice_Util
0x6a93cc77,0x6a93cc77,DER_Encode
0x9200e1d1,0x9200e1d1,DER_EncodeTimeChoice
0x99235bee,0x99235bee,DER_EncodeTimeChoice_Util
0xf750de54,0xf750de54,DER_Encode_Util
0x1f5eb0dd,0x1f5eb0dd,DER_GeneralizedDayToAscii
0x78727a,0x0078727a,DER_GeneralizedDayToAscii_Util
0xd1a791b4,0xd1a791b4,DER_GeneralizedTimeToTime
0xd8d271b1,0xd8d271b1,DER_GeneralizedTimeToTime_Util
0x3b8ea337,0x3b8ea337,DER_GetInteger
0x645fed14,0x645fed14,DER_GetInteger_Util
0x935da70c,0x935da70c,DER_GetUInteger
0x903ac2ad,0x903ac2ad,DER_LengthLength
0xc3a9865e,0xc3a9865e,DER_Lengths
0xeab9e09b,0xeab9e09b,DER_Lengths_Util
0x6c0d70c3,0x6c0d70c3,DER_SetInteger
0xd3b62618,0xd3b62618,DER_SetUInteger
0x9f047edf,0x9f047edf,DER_StoreHeader
0x2054788d,0x2054788d,DER_TimeChoiceDayToAscii
0xafae882a,0xafae882a,DER_TimeChoiceDayToAscii_Util
0x491ae6f4,0x491ae6f4,DER_TimeToGeneralizedTime
0xc9ddd79b,0xc9ddd79b,DER_TimeToGeneralizedTimeArena
0x71937ff8,0x71937ff8,DER_TimeToGeneralizedTimeArena_Util
0xcbed0ef1,0xcbed0ef1,DER_TimeToGeneralizedTime_Util
0xb9356dd6,0xb9356dd6,DER_TimeToUTCTime
0xfca9fbbd,0xfca9fbbd,DER_TimeToUTCTimeArena
0xfeb93313,0xfeb93313,DER_TimeToUTCTime_Util
0xb4dd2b3f,0xb4dd2b3f,DER_UTCDayToAscii
0x2eacba1c,0x2eacba1c,DER_UTCDayToAscii_Util
0x4a950f70,0x4a950f70,DER_UTCTimeToAscii
0x393fe4ed,0x393fe4ed,DER_UTCTimeToAscii_Util
0x67260c16,0x67260c16,DER_UTCTimeToTime
0x706b953,0x0706b953,DER_UTCTimeToTime_Util
0x64fd9c29,0x64fd9c29,DEVICECAPABILITIES
0x767d0cc4,0x767d0cc4,DEVICEMODE
0x812eefa,0x0812eefa,DG
0xa87297d4,0xa87297d4,DPA_Clone
0xb72c7497,0xb72c7497,DPA_Create
0x341bffb4,0x341bffb4,DPA_CreateEx
0xb4f3cbd8,0xb4f3cbd8,DPA_DeleteAllPtrs
0x50ed124c,0x50ed124c,DPA_DeletePtr
0xcc69ef8d,0xcc69ef8d,DPA_Destroy
0x7f45c9da,0x7f45c9da,DPA_DestroyCallback
0xcd83bce5,0xcd83bce5,DPA_EnumCallback
